Speaker,Language,Text,ID_unigram_coupe,ID_unigram_esidaine,ID_bigram_coupe,ID_bigram_esidaine,ID_trigram_esidaine,ID_4gram_esidaine,IR_unigram_esidaine,IR_bigram_esidaine,IR_trigram_esidaine,IR_4gram_esidaine,SR_unigram_esidaine,SR_bigram_esidaine,SR_trigram_esidaine,SR_4gram_esidaine,phones_ID_unigram_esidaine,phones_IR_unigram_esidaine,phones_SR_unigram_esidaine,phones_ID_bigram_esidaine,phones_IR_bigram_esidaine,phones_SR_bigram_esidaine,phones_ID_trigram_esidaine,phones_IR_trigram_esidaine,phones_SR_trigram_esidaine,phones_ID_4gram_esidaine,phones_IR_4gram_esidaine,phones_SR_4gram_esidaine,sylls_ID_unigram_esidaine,sylls_IR_unigram_esidaine,sylls_SR_unigram_esidaine,sylls_ID_bigram_esidaine,sylls_IR_bigram_esidaine,sylls_SR_bigram_esidaine,sylls_ID_trigram_esidaine,sylls_IR_trigram_esidaine,sylls_SR_trigram_esidaine,sylls_ID_4gram_esidaine,sylls_IR_4gram_esidaine,sylls_SR_4gram_esidaine
THA_F7(Pi),THA,P3,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_F7(Pi),THA,P8,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_F7(Pi),THA,P9,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_F7(Pi),THA,Q0,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_F7(Pi),THA,Q1,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M1(Pa),THA,O1,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M1(Pa),THA,O2,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M1(Pa),THA,O3,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M1(Pa),THA,O4,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M1(Pa),THA,O6,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M1(Pa),THA,O8,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M1(Pa),THA,O9,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M1(Pa),THA,P0,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M1(Pa),THA,P1,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M1(Pa),THA,P2,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M1(Pa),THA,P3,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M1(Pa),THA,P8,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M1(Pa),THA,P9,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M1(Pa),THA,Q0,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M1(Pa),THA,Q1,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M2(Ra),THA,O1,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M2(Ra),THA,O2,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M2(Ra),THA,O3,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M2(Ra),THA,O4,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M2(Ra),THA,O6,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M2(Ra),THA,O8,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M2(Ra),THA,O9,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M2(Ra),THA,P0,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M2(Ra),THA,P1,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M2(Ra),THA,P2,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M2(Ra),THA,P3,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M2(Ra),THA,P8,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M2(Ra),THA,P9,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M2(Ra),THA,Q0,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M2(Ra),THA,Q1,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M3(Shi),THA,O1,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M3(Shi),THA,O2,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M3(Shi),THA,O3,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M3(Shi),THA,O4,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M3(Shi),THA,O6,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M3(Shi),THA,O8,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M3(Shi),THA,O9,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M3(Shi),THA,P0,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M3(Shi),THA,P1,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M3(Shi),THA,P2,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M3(Shi),THA,P3,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M3(Shi),THA,P8,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M3(Shi),THA,P9,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M3(Shi),THA,Q0,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M3(Shi),THA,Q1,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M4(Su),THA,O1,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M4(Su),THA,O2,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M4(Su),THA,O3,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M4(Su),THA,O4,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M4(Su),THA,O6,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M4(Su),THA,O8,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M4(Su),THA,O9,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M4(Su),THA,P0,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M4(Su),THA,P1,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M4(Su),THA,P2,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M4(Su),THA,P3,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M4(Su),THA,P8,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M4(Su),THA,P9,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M4(Su),THA,Q0,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M4(Su),THA,Q1,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M5(Ik),THA,O1,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M5(Ik),THA,O2,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M5(Ik),THA,O3,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M5(Ik),THA,O4,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M5(Ik),THA,O6,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M5(Ik),THA,O8,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M5(Ik),THA,O9,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M5(Ik),THA,P0,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M5(Ik),THA,P1,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M5(Ik),THA,P2,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M5(Ik),THA,P3,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M5(Ik),THA,P8,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M5(Ik),THA,P9,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M5(Ik),THA,Q0,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THA_M5(Ik),THA,Q1,9.13,,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F1(Em),TUR,O1,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F1(Em),TUR,O2,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F1(Em),TUR,O3,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F1(Em),TUR,O4,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F1(Em),TUR,O6,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F1(Em),TUR,O8,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F1(Em),TUR,O9,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F1(Em),TUR,P0,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F1(Em),TUR,P1,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F1(Em),TUR,P2,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F1(Em),TUR,P3,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F1(Em),TUR,P8,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F1(Em),TUR,P9,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F1(Em),TUR,Q0,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F1(Em),TUR,Q1,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F2(Fe),TUR,O1,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F2(Fe),TUR,O2,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F2(Fe),TUR,O3,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F2(Fe),TUR,O4,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F2(Fe),TUR,O6,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F2(Fe),TUR,O8,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F2(Fe),TUR,O9,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F2(Fe),TUR,P0,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F2(Fe),TUR,P1,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F2(Fe),TUR,P2,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F2(Fe),TUR,P3,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F2(Fe),TUR,P8,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F2(Fe),TUR,P9,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F2(Fe),TUR,Q0,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F2(Fe),TUR,Q1,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F3(Be),TUR,O1,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F3(Be),TUR,O2,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F3(Be),TUR,O3,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F3(Be),TUR,O4,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F3(Be),TUR,O6,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F3(Be),TUR,O8,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F3(Be),TUR,O9,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F3(Be),TUR,P0,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F3(Be),TUR,P1,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F3(Be),TUR,P2,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F3(Be),TUR,P3,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F3(Be),TUR,P8,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F3(Be),TUR,P9,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F3(Be),TUR,Q0,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F3(Be),TUR,Q1,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F4(Ra),TUR,O1,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F4(Ra),TUR,O2,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F4(Ra),TUR,O3,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F4(Ra),TUR,O4,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F4(Ra),TUR,O6,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F4(Ra),TUR,O8,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F4(Ra),TUR,O9,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F4(Ra),TUR,P0,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F4(Ra),TUR,P1,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F4(Ra),TUR,P2,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F4(Ra),TUR,P3,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F4(Ra),TUR,P8,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F4(Ra),TUR,P9,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F4(Ra),TUR,Q0,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F4(Ra),TUR,Q1,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F5(Nu),TUR,O1,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F5(Nu),TUR,O2,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F5(Nu),TUR,O3,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F5(Nu),TUR,O4,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F5(Nu),TUR,O6,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F5(Nu),TUR,O8,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F5(Nu),TUR,O9,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F5(Nu),TUR,P0,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F5(Nu),TUR,P1,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F5(Nu),TUR,P2,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F5(Nu),TUR,P3,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F5(Nu),TUR,P8,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F5(Nu),TUR,P9,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F5(Nu),TUR,Q0,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_F5(Nu),TUR,Q1,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M1(Ta),TUR,O1,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M1(Ta),TUR,O2,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M1(Ta),TUR,O3,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M1(Ta),TUR,O4,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M1(Ta),TUR,O6,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M1(Ta),TUR,O8,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M1(Ta),TUR,O9,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M1(Ta),TUR,P0,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M1(Ta),TUR,P1,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M1(Ta),TUR,P2,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M1(Ta),TUR,P3,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M1(Ta),TUR,P8,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M1(Ta),TUR,P9,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M1(Ta),TUR,Q0,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M1(Ta),TUR,Q1,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M2(Al),TUR,O1,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M2(Al),TUR,O2,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M2(Al),TUR,O3,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M2(Al),TUR,O4,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M2(Al),TUR,O6,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M2(Al),TUR,O8,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M2(Al),TUR,O9,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M2(Al),TUR,P0,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M2(Al),TUR,P1,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M2(Al),TUR,P2,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M2(Al),TUR,P3,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M2(Al),TUR,P8,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M2(Al),TUR,P9,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M2(Al),TUR,Q0,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M2(Al),TUR,Q1,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M3(En),TUR,O2,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M3(En),TUR,O3,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M3(En),TUR,O4,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M3(En),TUR,O6,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M3(En),TUR,O8,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M3(En),TUR,O9,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M3(En),TUR,P0,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M3(En),TUR,P1,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M3(En),TUR,P2,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M3(En),TUR,P3,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M3(En),TUR,P8,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M3(En),TUR,P9,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M3(En),TUR,Q0,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M3(En),TUR,Q1,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M4(An),TUR,O1,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M4(An),TUR,O2,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M4(An),TUR,O3,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M4(An),TUR,O4,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M4(An),TUR,O6,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M4(An),TUR,O8,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M4(An),TUR,O9,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M4(An),TUR,P0,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M4(An),TUR,P1,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M4(An),TUR,P2,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M4(An),TUR,P3,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M4(An),TUR,P8,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M4(An),TUR,P9,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M4(An),TUR,Q0,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M4(An),TUR,Q1,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M5(Me),TUR,O1,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M5(Me),TUR,O2,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M5(Me),TUR,O3,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M5(Me),TUR,O4,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M5(Me),TUR,O6,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M5(Me),TUR,O8,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUR_M5(Me),TUR,O9,9.19,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
